Path,target,target_numerique,prediction
Images/PBC_dataset_normal_DIB\platelet/PLATELET_609165.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_920815.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/MMY_434222.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/PMY_279807.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_903691.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_832660.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\basophil/BA_335261.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\monocyte/MO_761533.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_218066.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_14932.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_942700.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_263690.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_935575.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_278771.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_9482.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_927576.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_516875.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_405613.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_49598.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_212992.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_937085.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_294492.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_457494.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_865129.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_542744.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_487470.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\basophil/BA_124620.jpg,BA,5,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_431144.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_89120.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_327927.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MY_998168.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_600804.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_446524.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_725557.jpg,BA,5,MO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_742660.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_807733.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_159280.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/MY_122208.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_18455.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\basophil/BA_990612.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_993669.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_246107.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_98855.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_672398.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_76093.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_977622.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_676437.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\ig/MMY_663453.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_659167.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_844639.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_163319.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_499346.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_755262.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/PMY_531626.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_526695.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MMY_346275.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MY_833517.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_323108.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_727395.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_788919.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MY_188460.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_940110.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_286698.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_169417.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_859669.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_772828.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_299340.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\monocyte/MO_363564.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/MMY_977169.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_477622.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_168152.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MMY_733494.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_103746.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_89346.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_743555.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\platelet/PLATELET_655147.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_269002.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_488080.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_230994.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_938872.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\lymphocyte/LY_272152.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\monocyte/MO_12267.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_268014.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_571552.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_787481.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_588625.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\erythroblast/ERB_550354.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_164571.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_486418.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_614174.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_577901.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_273585.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_840971.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MY_750143.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_385589.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\basophil/BA_538389.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/BNE_627756.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_177233.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_634772.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_31605.jpg,ERB,0,PLATELET
Images/PBC_dataset_normal_DIB\lymphocyte/LY_853677.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\monocyte/MO_979155.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_255562.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_253038.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_170162.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_837965.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\monocyte/MO_371397.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_169393.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_476921.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_381928.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/BNE_787150.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_348691.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_857918.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_698055.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_856710.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_83599.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_42441.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_7315.jpg,ERB,0,IG
Images/PBC_dataset_normal_DIB\basophil/BA_338836.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\lymphocyte/LY_157670.jpg,LY,4,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_423834.jpg,NEUTROPHIL,1,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_738445.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_311547.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_706935.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_902550.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_228956.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_384697.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\neutrophil/SNE_488521.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_107387.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MY_247442.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_390185.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_516376.jpg,MO,6,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_556740.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_499127.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_489227.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/MY_868123.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_848307.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_668845.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_30344.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_288132.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_113603.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_511115.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_852425.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/PMY_910742.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_195608.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_223639.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_124039.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_32865.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\lymphocyte/LY_700507.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/SNE_274866.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_776689.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/BNE_905051.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_361542.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MMY_86501.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_971434.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_171417.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_503739.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_346346.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_53142.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_905003.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\ig/MY_914558.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_479548.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_742968.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_939606.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_143764.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_943629.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_722731.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_626927.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_458544.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/NEUTROPHIL_244662.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_483841.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_519764.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_609722.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\ig/MMY_767879.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_115261.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_381720.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\basophil/BA_870464.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_378650.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_340029.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_874975.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\lymphocyte/LY_342034.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\neutrophil/BNE_782010.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_115981.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/SNE_83800.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_275142.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_993244.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_272811.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\lymphocyte/LY_416532.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_611719.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_77438.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_9533.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\erythroblast/ERB_715372.jpg,ERB,0,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_71419.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_932576.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/PMY_573522.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_674352.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_179009.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_790646.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/BNE_604382.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_531365.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\lymphocyte/LY_592355.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_739181.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_625643.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_596923.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_88826.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\basophil/BA_864938.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_485719.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MMY_589252.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_390934.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\basophil/BA_32675.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_672550.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\erythroblast/ERB_127570.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\lymphocyte/LY_446951.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\lymphocyte/LY_720578.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\ig/MY_395179.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_905158.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_48646.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_741104.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_693776.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_160240.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_646983.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_934893.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_629665.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\monocyte/MO_613852.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_962063.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_901862.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_810901.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\eosinophil/EO_365446.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_969977.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\monocyte/MO_556657.jpg,MO,6,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_326529.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_493321.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_626311.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_511369.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_707436.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\platelet/PLATELET_963545.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\monocyte/MO_18877.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\erythroblast/ERB_193810.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\basophil/BA_635801.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\platelet/PLATELET_335775.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\basophil/BA_785583.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\neutrophil/SNE_609892.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_713402.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_565060.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_152520.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_397027.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_282692.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_355269.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_531368.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_975672.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_192551.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\platelet/PLATELET_392462.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_634657.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_864505.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\erythroblast/ERB_888525.jpg,ERB,0,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_805341.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/PMY_736213.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_908757.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\basophil/BA_268064.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\eosinophil/EO_197396.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\basophil/BA_407690.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/MY_927181.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_62315.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_65133.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\eosinophil/EO_96407.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_493957.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\lymphocyte/LY_246005.jpg,LY,4,IG
Images/PBC_dataset_normal_DIB\erythroblast/ERB_77605.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MY_840673.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_985056.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\ig/MY_28857.jpg,IG,3,MO
Images/PBC_dataset_normal_DIB\ig/MMY_237339.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\ig/MY_827509.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_500446.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_556448.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\neutrophil/BNE_311426.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_260616.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\platelet/PLATELET_909700.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/SNE_891096.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\lymphocyte/LY_532750.jpg,LY,4,LY
Images/PBC_dataset_normal_DIB\eosinophil/EO_42951.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_316040.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_823567.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/PMY_699159.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\eosinophil/EO_680039.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_614252.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_589594.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\lymphocyte/LY_857864.jpg,LY,4,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_156568.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\neutrophil/BNE_338079.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\platelet/PLATELET_121639.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_172373.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\ig/MMY_775343.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\monocyte/MO_148905.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\neutrophil/SNE_483027.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_786364.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MY_57167.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\platelet/PLATELET_334850.jpg,PLATELET,7,PLATELET
Images/PBC_dataset_normal_DIB\erythroblast/ERB_587105.jpg,ERB,0,ERB
Images/PBC_dataset_normal_DIB\eosinophil/EO_250252.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\ig/MMY_348342.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\neutrophil/BNE_409791.jpg,NEUTROPHIL,1,NEUTROPHIL
Images/PBC_dataset_normal_DIB\eosinophil/EO_810213.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\eosinophil/EO_564833.jpg,EO,2,EO
Images/PBC_dataset_normal_DIB\monocyte/MO_91781.jpg,MO,6,MO
Images/PBC_dataset_normal_DIB\ig/MY_945551.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\basophil/BA_85940.jpg,BA,5,BA
Images/PBC_dataset_normal_DIB\ig/IG_79498.jpg,IG,3,IG
Images/PBC_dataset_normal_DIB\basophil/BA_576591.jpg,BA,5,BA
