Path,target
Images/PBC_dataset_normal_DIB\neutrophil\SNE_570629.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_571162.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_571542.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_571552.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_572651.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_57295.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_573421.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_574534.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_574609.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_574922.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_576456.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_576696.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_576734.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_576843.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_576927.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_578471.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_582848.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_5829.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_583310.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_584111.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_584775.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_585435.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_586161.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_586498.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_586616.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_586640.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_587128.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_58748.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_587568.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_587870.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_588235.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_588705.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_589271.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_589408.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_589500.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_591522.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_592732.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_593008.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_593655.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_596188.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_59745.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_597890.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_598181.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_598198.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_599382.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_599514.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_599555.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_599793.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_599996.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_601004.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_60147.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_601504.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_602361.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_602927.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_603296.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_603329.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_605370.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_605656.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_606249.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_606289.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_607393.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_607695.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_608210.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_609105.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_609714.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_609892.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_610007.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_610263.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_610438.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_6105.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_61066.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_610750.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_611822.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_612365.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_612880.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_613380.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_613420.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_613572.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_613779.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_613918.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_614536.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_614777.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_614953.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_616649.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_618287.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_618495.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_619023.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_619218.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_619982.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_620042.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_620441.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_620737.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_621008.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_621496.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_621549.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_621571.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_621758.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_62215.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_622393.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_623351.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_624137.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_624758.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_625662.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_626183.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_62802.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_628603.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_628909.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_629685.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_630026.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_630287.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_630846.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_632468.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_632644.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_632812.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_633168.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_633335.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_633532.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_634148.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_634877.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_635074.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_635288.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_635595.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_636414.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_63643.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_637018.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_640102.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_64091.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_64185.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_64196.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_642932.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_643406.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_645203.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_645614.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_645724.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_646450.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_646674.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_646915.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_647035.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_64736.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_648057.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_64808.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_648700.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_648704.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_649747.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_649885.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_650007.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_650409.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_650531.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_650929.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_651622.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_651628.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_651779.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_653262.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_65396.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_65413.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_655671.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_655718.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_65575.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_656073.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_65616.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_656237.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_656626.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_657218.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_659354.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_659530.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_660142.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_661509.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_662400.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_663113.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_663700.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_663742.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_663929.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_664415.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_664499.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_664507.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_667023.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_668137.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_668285.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_66862.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_670300.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_670650.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_671189.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_671899.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_672550.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_672698.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_674280.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_675028.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_676449.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_67724.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_677361.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_67811.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_679084.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_679413.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_679559.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_679601.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_682015.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_682213.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_68308.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_683106.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_684234.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_68465.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_684882.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_685496.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_686557.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_687178.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_688417.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_688575.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_688633.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_688907.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_689137.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_689406.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_691541.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_69166.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_691743.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_692597.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_692892.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_692996.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_6938.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_694056.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_69616.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_696483.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_696497.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_697186.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_698912.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_699042.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_699129.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_699973.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_700097.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_700139.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_700357.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_70096.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_701866.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_702329.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_702411.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_70315.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_703464.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_703601.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_703793.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_704080.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_704264.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_704271.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_704920.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_70524.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_707015.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_70711.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_707186.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_70867.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_710179.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_71114.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_71295.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_712988.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_713759.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_714010.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_714788.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_714873.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_714876.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_715571.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_716633.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_718731.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_719631.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_721798.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_721866.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_722650.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_723100.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_725375.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_725873.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_726181.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_726828.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_727213.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_727461.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_730423.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_731589.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_73239.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_732623.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_73281.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_732862.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_734146.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_734292.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_735522.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_735828.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_736225.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_73627.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_736883.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_7372.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_737275.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_73737.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_739636.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_740742.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_741.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_742043.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_742877.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_743249.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_744394.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_744858.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_745431.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_745606.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_746001.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_746083.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_7466.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_747458.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_749061.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_74926.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_749679.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_750494.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_750907.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_751245.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_751957.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_752290.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_752569.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_753316.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_753880.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_754268.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_754575.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_755678.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_756026.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_756098.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_756261.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_756802.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_757030.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_758017.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_758302.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_759474.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_761065.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_761180.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_762327.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_762474.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_763224.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_763893.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_764185.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_764517.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_764821.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_767595.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_768088.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_7683.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_769583.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_770314.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_770745.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_77275.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_773334.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_7740.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_77438.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_774800.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_775439.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_775468.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_776076.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_777650.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_778015.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_779794.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_780200.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_781224.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_781300.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_781514.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_78175.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_782350.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_783159.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_783589.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_784426.jpg,NEU
Images/PBC_dataset_normal_DIB\neutrophil\SNE_784826.jpg,NEU
